track,scenario,iteration,event_count,duration_ms,success,outcome,accepted,duplicates,final_state
event_sync,retryable_http_failure,11,3,12.459,true,Retry,,,pending
event_sync,retry_success,11,3,59.490,true,Synced,3,0,synced
event_sync,duplicate_replay,11,3,23.549,true,Synced,0,3,synced
event_sync,queue_write,12,3,16.878,true,pending,,,pending
event_sync,retryable_http_failure,12,3,24.008,true,Retry,,,pending
event_sync,retry_success,12,3,62.919,true,Synced,3,0,synced
event_sync,duplicate_replay,12,3,16.112,true,Synced,0,3,synced
event_sync,queue_write,13,3,9.812,true,pending,,,pending
event_sync,retryable_http_failure,13,3,12.763,true,Retry,,,pending
event_sync,retry_success,13,3,52.449,true,Synced,3,0,synced
event_sync,duplicate_replay,13,3,27.766,true,Synced,0,3,synced
event_sync,queue_write,14,3,17.355,true,pending,,,pending
event_sync,retryable_http_failure,14,3,27.500,true,Retry,,,pending
event_sync,retry_success,14,3,62.042,true,Synced,3,0,synced
event_sync,duplicate_replay,14,3,28.939,true,Synced,0,3,synced
event_sync,queue_write,15,3,16.062,true,pending,,,pending
event_sync,retryable_http_failure,15,3,24.305,true,Retry,,,pending
event_sync,retry_success,15,3,58.826,true,Synced,3,0,synced
event_sync,duplicate_replay,15,3,24.210,true,Synced,0,3,synced
event_sync,queue_write,16,3,9.397,true,pending,,,pending
event_sync,retryable_http_failure,16,3,11.565,true,Retry,,,pending
event_sync,retry_success,16,3,54.423,true,Synced,3,0,synced
event_sync,duplicate_replay,16,3,12.386,true,Synced,0,3,synced
event_sync,queue_write,17,3,10.822,true,pending,,,pending
event_sync,retryable_http_failure,17,3,13.165,true,Retry,,,pending
event_sync,retry_success,17,3,68.063,true,Synced,3,0,synced
event_sync,duplicate_replay,17,3,17.086,true,Synced,0,3,synced
event_sync,queue_write,18,3,8.850,true,pending,,,pending
event_sync,retryable_http_failure,18,3,10.506,true,Retry,,,pending
event_sync,retry_success,18,3,50.228,true,Synced,3,0,synced
event_sync,duplicate_replay,18,3,11.530,true,Synced,0,3,synced
event_sync,queue_write,19,3,8.561,true,pending,,,pending
event_sync,retryable_http_failure,19,3,11.100,true,Retry,,,pending
event_sync,retry_success,19,3,51.505,true,Synced,3,0,synced
event_sync,duplicate_replay,19,3,11.640,true,Synced,0,3,synced
event_sync,queue_write,20,3,9.125,true,pending,,,pending
event_sync,retryable_http_failure,20,3,10.773,true,Retry,,,pending
event_sync,retry_success,20,3,54.535,true,Synced,3,0,synced
event_sync,duplicate_replay,20,3,12.603,true,Synced,0,3,synced
event_sync,queue_write,21,3,8.668,true,pending,,,pending
event_sync,retryable_http_failure,21,3,11.093,true,Retry,,,pending
event_sync,retry_success,21,3,57.579,true,Synced,3,0,synced
event_sync,duplicate_replay,21,3,21.741,true,Synced,0,3,synced
event_sync,queue_write,22,3,12.974,true,pending,,,pending
event_sync,retryable_http_failure,22,3,18.562,true,Retry,,,pending
event_sync,retry_success,22,3,62.410,true,Synced,3,0,synced
event_sync,duplicate_replay,22,3,23.382,true,Synced,0,3,synced
event_sync,queue_write,23,3,12.837,true,pending,,,pending
event_sync,retryable_http_failure,23,3,26.747,true,Retry,,,pending
event_sync,retry_success,23,3,60.076,true,Synced,3,0,synced
event_sync,duplicate_replay,23,3,18.774,true,Synced,0,3,synced
event_sync,queue_write,24,3,6.968,true,pending,,,pending
event_sync,retryable_http_failure,24,3,11.326,true,Retry,,,pending
event_sync,retry_success,24,3,51.366,true,Synced,3,0,synced
event_sync,duplicate_replay,24,3,11.478,true,Synced,0,3,synced
event_sync,queue_write,25,3,23.539,true,pending,,,pending
event_sync,retryable_http_failure,25,3,13.878,true,Retry,,,pending
event_sync,retry_success,25,3,54.076,true,Synced,3,0,synced
event_sync,duplicate_replay,25,3,18.065,true,Synced,0,3,synced
event_sync,queue_write,26,3,8.029,true,pending,,,pending
event_sync,retryable_http_failure,26,3,18.715,true,Retry,,,pending
event_sync,retry_success,26,3,60.965,true,Synced,3,0,synced
event_sync,duplicate_replay,26,3,14.781,true,Synced,0,3,synced
event_sync,queue_write,27,3,10.670,true,pending,,,pending
event_sync,retryable_http_failure,27,3,22.363,true,Retry,,,pending
event_sync,retry_success,27,3,60.521,true,Synced,3,0,synced
event_sync,duplicate_replay,27,3,11.290,true,Synced,0,3,synced
event_sync,queue_write,28,3,6.089,true,pending,,,pending
event_sync,retryable_http_failure,28,3,12.026,true,Retry,,,pending
event_sync,retry_success,28,3,50.778,true,Synced,3,0,synced
event_sync,duplicate_replay,28,3,12.023,true,Synced,0,3,synced
event_sync,queue_write,29,3,8.239,true,pending,,,pending
event_sync,retryable_http_failure,29,3,14.256,true,Retry,,,pending
event_sync,retry_success,29,3,57.278,true,Synced,3,0,synced
event_sync,duplicate_replay,29,3,16.597,true,Synced,0,3,synced
event_sync,queue_write,30,3,8.187,true,pending,,,pending
event_sync,retryable_http_failure,30,3,15.973,true,Retry,,,pending
event_sync,retry_success,30,3,59.904,true,Synced,3,0,synced
event_sync,duplicate_replay,30,3,18.153,true,Synced,0,3,synced
